년,월,일,시군구코드,시군구,법정동,아파트명,거래가격,전용면적
2018,4,1~10,36110,세종특별자치시 반곡동, 도담동,도램마을20단지(에듀파크),"38,700",84.96
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 교리,목화,"7,500",59.9
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 남리,다원파크리안,"12,000",83.256
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 침산리,욱일아파트,"13,000",84.99
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 침산리,욱일아파트,"15,000",84.99
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 침산리,욱일아파트,"11,500",59.999
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 신흥리,신흥주공,"13,350",59.99
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 죽림리,조치원죽림자이,"18,800",84.6641
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 죽림리,조치원신동아파밀리에,"14,900",84.8375
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 죽림리,조치원신동아파밀리에,"21,000",121.6838
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 죽림리,조치원죽림자이,"18,600",84.6641
2018,4,11~20,36110,세종특별자치시 반곡동,조치원읍 죽림리,조치원죽림자이,"20,500",84.6641
2018,4,11~20,36110,세종특별자치시 반곡동,조치원읍 번암리,번암주공,"6,700",39.3
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 신안리,세종e편한세상,"23,700",99.6514
2018,4,1~10,36110,세종특별자치시 반곡동,조치원읍 신안리,세종e편한세상,"25,800",125.7081
2018,4,1~10,36110,세종특별자치시 반곡동,금남면 용포리,두진리버빌,"8,300",43.008
2018,4,1~10,36110,세종특별자치시 반곡동,금남면 용포리,두진리버빌,"10,000",43.008
2018,4,1~10,36110,세종특별자치시 반곡동,금남면 용포리,두진리버빌,"8,800",43.008
2018,4,1~10,36110,세종특별자치시 반곡동,금남면 용포리,두진리버빌,"9,100",43.008
2018,4,1~10,41111,경기도 수원시, 파장동,궁전,"10,000",44.37
2018,4,1~10,41111,경기도 수원시, 정자동,수원 SK SKY VIEW,"36,500",59.929
2018,4,1~10,41111,경기도 수원시, 정자동,수원 SK SKY VIEW,"49,500",84.957
2018,4,1~10,41111,경기도 수원시, 정자동,대월마을주공,"24,500",59.92
2018,4,11~20,41111,경기도 수원시, 정자동,경남아너스빌,"33,000",84.903
2018,4,11~20,41111,경기도 수원시, 정자동,미도,"18,000",59.12
2018,4,1~10,41111,경기도 수원시, 이목동,수원장안힐스테이트,"39,500",84.993
2018,4,1~10,41111,경기도 수원시, 송죽동,동양파라곤,"32,000",84.975
2018,4,1~10,41111,경기도 수원시, 조원동,주공뉴타운2,"25,200",59.42
2018,4,1~10,41111,경기도 수원시, 조원동,주공뉴타운2,"22,800",49.55
2018,4,1~10,41111,경기도 수원시, 조원동,수원광교산스위첸,"49,500",121.0348
2018,4,11~20,41111,경기도 수원시, 조원동,주공뉴타운2,"29,500",84.34
2018,4,11~20,41111,경기도 수원시, 조원동,한일타운쌍용,"28,000",59.962
2018,4,1~10,41113,경기도 수원시, 세류동,성원,"20,700",59.4
2018,4,11~20,41113,경기도 수원시, 세류동,수원센트럴타운3단지,"37,850",84.98
2018,4,11~20,41113,경기도 수원시, 세류동,수원센트럴타운1단지,"40,900",84.98
2018,4,1~10,41113,경기도 수원시, 고색동,대한,"15,900",59.93
2018,4,1~10,41113,경기도 수원시, 고색동,대한,"20,500",59.93
2018,4,1~10,41113,경기도 수원시, 오목천동,오목천동 푸르지오 2단지,"23,900",59.9832
2018,4,1~10,41113,경기도 수원시, 오목천동,오목천동 푸르지오 2단지,"27,400",84.9568
2018,4,11~20,41113,경기도 수원시, 오목천동,영조아름다운나날2단지,"23,900",84.934
2018,4,1~10,41113,경기도 수원시, 서둔동,센트라우스,"29,350",59.9246
2018,4,11~20,41113,경기도 수원시, 서둔동,센트라우스,"30,600",84.9916
2018,4,1~10,41113,경기도 수원시, 구운동,강남,"19,500",76.54
2018,4,1~10,41113,경기도 수원시, 구운동,선경,"21,900",84.4
2018,4,1~10,41113,경기도 수원시, 탑동,세양청마루,"20,000",84.985
2018,4,11~20,41113,경기도 수원시, 금곡동,가온마을3단지,"29,400",59.81
2018,4,1~10,41113,경기도 수원시, 호매실동,칠보마을9단지,"38,200",84.94
2018,4,1~10,41113,경기도 수원시, 호매실동,능실마을19단지 호매실스위첸,"29,200",59.9
2018,4,1~10,41113,경기도 수원시, 호매실동,호매실GS,"19,200",59.775
2018,4,1~10,41113,경기도 수원시, 호매실동,칠보마을9단지,"34,000",75.84
2018,4,1~10,41113,경기도 수원시, 호매실동,칠보마을9단지,"36,800",84.94
2018,4,11~20,41113,경기도 수원시, 호매실동,능실마을19단지 호매실스위첸,"29,400",59.9
2018,4,11~20,41113,경기도 수원시, 호매실동,신미주,"15,300",59.4
2018,4,1~10,41113,경기도 수원시, 곡반정동,권선신일유토빌,"24,500",59.9937
2018,4,1~10,41113,경기도 수원시, 곡반정동,삼성,"24,600",84.8381
2018,4,11~20,41113,경기도 수원시, 곡반정동,권선신일유토빌,"24,000",59.9986
2018,4,1~10,41113,경기도 수원시, 권선동,권선자이e편한세상,"63,009",195.4861
2018,4,1~10,41113,경기도 수원시, 권선동,삼성2,"18,600",49.14
2018,4,1~10,41113,경기도 수원시, 권선동,권선3지구주공1단지,"18,500",49.33
2018,4,1~10,41113,경기도 수원시, 권선동,한양,"15,750",40.36
2018,4,1~10,41113,경기도 수원시, 권선동,우남1,"24,900",59.99
2018,4,1~10,41113,경기도 수원시, 권선동,신현대,"23,800",84.99
2018,4,1~10,41113,경기도 수원시, 권선동,수원아이파크시티5단지,"31,300",59.98
2018,4,1~10,41113,경기도 수원시, 권선동,삼호벽산,"30,800",84.97
2018,4,1~10,41113,경기도 수원시, 권선동,수원아이파크시티3단지,"40,800",84.88
2018,4,1~10,41113,경기도 수원시, 권선동,대원신동아,"18,100",59.88
2018,4,1~10,41113,경기도 수원시, 권선동,권선3지구주공1단지,"25,500",59.81
2018,4,1~10,41113,경기도 수원시, 권선동,벽산,"35,000",134.95
2018,4,1~10,41113,경기도 수원시, 권선동,대원신동아,"19,300",59.79
2018,4,1~10,41113,경기도 수원시, 권선동,수원아이파크시티5단지,"44,400",84.99
2018,4,1~10,41113,경기도 수원시, 권선동,수원아이파크시티6단지,"33,900",59.98
2018,4,1~10,41113,경기도 수원시, 권선동,권선3지구주공3,"23,000",49.58
2018,4,11~20,41113,경기도 수원시, 권선동,삼천리2차,"22,000",59.955
2018,4,11~20,41113,경기도 수원시, 권선동,권선자이e편한세상,"45,000",123.4823
2018,4,11~20,41113,경기도 수원시, 권선동,삼천리2차,"19,500",59.955
2018,4,11~20,41113,경기도 수원시, 권선동,권선3지구주공3,"25,500",59.81
2018,4,1~10,41113,경기도 수원시, 입북동,웅비,"9,500",40.14
2018,4,1~10,41113,경기도 수원시, 당수동,한라비발디2단지,"26,000",84.99
2018,4,11~20,41113,경기도 수원시, 당수동,삼정그린뷰,"19,800",84.92
2018,4,11~20,41115,경기도 수원시, 매산로1가,유엘비치나움,"9,100",15.7985
2018,4,1~10,41115,경기도 수원시, 매산로2가,대한대우,"41,500",134.94
2018,4,1~10,41115,경기도 수원시, 매산로2가,대한대우,"32,700",84.99
2018,4,1~10,41115,경기도 수원시, 화서동,꽃뫼마을코오롱,"32,800",84.729
2018,4,1~10,41115,경기도 수원시, 화서동,민영루이스,"25,000",84.83
2018,4,1~10,41115,경기도 수원시, 화서동,화서블루밍푸른숲,"33,200",84.942
2018,4,11~20,41115,경기도 수원시, 화서동,화서블루밍푸른숲,"31,000",59.414
2018,4,1~10,41115,경기도 수원시, 우만동,선경,"19,000",59.335
2018,4,1~10,41115,경기도 수원시, 우만동,월드메르디앙,"42,200",101.256
2018,4,1~10,41115,경기도 수원시, 우만동,신미주,"17,300",61.38
2018,4,1~10,41115,경기도 수원시, 우만동,우만주공4단지,"18,150",49.94
2018,4,1~10,41115,경기도 수원시, 우만동,신성미소지움,"30,900",84.6555
2018,4,1~10,41115,경기도 수원시, 우만동,신미주,"12,800",43.47
2018,4,1~10,41115,경기도 수원시, 우만동,삼익세라믹,"10,170",46.12
2018,4,1~10,41115,경기도 수원시, 우만동,우만주공4단지,"14,000",36.34
2018,4,1~10,41115,경기도 수원시, 우만동,아이타워,"10,800",18.42
2018,4,11~20,41115,경기도 수원시, 우만동,선경,"21,500",59.335
2018,4,11~20,41115,경기도 수원시, 우만동,우만주공1단지,"23,000",47.25
2018,4,11~20,41115,경기도 수원시, 우만동,아이타워,"10,600",19.18
2018,4,1~10,41115,경기도 수원시, 인계동,신반포수원(한신),"19,800",60.46
2018,4,1~10,41115,경기도 수원시, 인계동,신반포수원(한신),"11,550",41.78
2018,4,1~10,41115,경기도 수원시, 인계동,신반포수원(한신),"12,000",41.72
2018,4,1~10,41115,경기도 수원시, 인계동,인계극동스타클래스아파트,"30,600",84.927
2018,4,1~10,41115,경기도 수원시, 인계동,인계희성연인,"28,000",84.9954
2018,4,11~20,41115,경기도 수원시, 인계동,CJ아파트 101동,"20,000",57.043
2018,4,11~20,41115,경기도 수원시, 인계동,래미안노블클래스1단지,"51,900",111.05
2018,4,11~20,41115,경기도 수원시, 인계동,래미안노블클래스2단지,"43,000",84.99
2018,4,11~20,41115,경기도 수원시, 인계동,신반포수원(한신),"10,500",41.85
2018,4,11~20,41115,경기도 수원시, 인계동,선경3,"23,300",59.32
2018,4,11~20,41115,경기도 수원시, 인계동,신반포수원(한신),"13,800",42.08
2018,4,11~20,41115,경기도 수원시, 인계동,벽산그랜드코아,"34,000",128.05
2018,4,1~10,41117,경기도 수원시, 매탄동,원천주공1,"22,800",59.99
2018,4,1~10,41117,경기도 수원시, 매탄동,극동,"20,000",59.93
2018,4,1~10,41117,경기도 수원시, 매탄동,삼성1,"24,500",67.13
2018,4,1~10,41117,경기도 수원시, 매탄동,e-편한세상,"45,000",84.9675
2018,4,1~10,41117,경기도 수원시, 매탄동,e-편한세상,"54,500",127.9078
2018,4,1~10,41117,경기도 수원시, 매탄동,매탄주공4,"36,000",46.8
2018,4,1~10,41117,경기도 수원시, 매탄동,매탄위브하늘채,"35,500",59.9845
2018,4,1~10,41117,경기도 수원시, 매탄동,매탄위브하늘채,"56,000",103.6419
2018,4,1~10,41117,경기도 수원시, 매탄동,매탄주공4,"35,100",45.72
2018,4,1~10,41117,경기도 수원시, 매탄동,매탄주공5,"40,000",53.85
2018,4,1~10,41117,경기도 수원시, 매탄동,삼성1,"19,350",44.45
2018,4,1~10,41117,경기도 수원시, 매탄동,매탄주공4,"39,450",53.1
2018,4,1~10,41117,경기도 수원시, 매탄동,매탄위브하늘채,"41,800",84.818
2018,4,1~10,41117,경기도 수원시, 매탄동,삼성1,"22,700",55.16
2018,4,1~10,41117,경기도 수원시, 매탄동,주공그린빌5,"25,200",49.8
2018,4,1~10,41117,경기도 수원시, 매탄동,극동,"24,500",84.39
2018,4,1~10,41117,경기도 수원시, 매탄동,현대힐스테이트,"31,800",59.648
2018,4,1~10,41117,경기도 수원시, 매탄동,e-편한세상,"46,800",84.8286
2018,4,1~10,41117,경기도 수원시, 원천동,원천2주공,"24,900",59.99
2018,4,1~10,41117,경기도 수원시, 원천동,광교호반베르디움,"56,200",59.9306
2018,4,1~10,41117,경기도 수원시, 원천동,주공,"15,000",32.39
2018,4,1~10,41117,경기도 수원시, 원천동,원천2주공,"24,900",59.99
2018,4,1~10,41117,경기도 수원시, 원천동,광교호반베르디움,"42,800",59.9306
2018,4,11~20,41117,경기도 수원시, 원천동,삼성1,"15,750",49.14
2018,4,11~20,41117,경기도 수원시, 원천동,원천2주공,"20,100",49.95
2018,4,11~20,41117,경기도 수원시, 원천동,광교호반베르디움,"70,700",84.942
2018,4,1~10,41117,경기도 수원시, 이의동,래미안광교,"81,000",97.77
2018,4,1~10,41117,경기도 수원시, 이의동,광교 푸르지오 월드마크,"88,000",106.471
2018,4,1~10,41117,경기도 수원시, 이의동,자연앤힐스테이트,"88,900",84.39
2018,4,1~10,41117,경기도 수원시, 하동,광교LAKEPARK한양수자인,"55,300",84.7654
2018,4,1~10,41117,경기도 수원시, 하동,광교LAKEPARK한양수자인,"55,500",84.7654
2018,4,1~10,41117,경기도 수원시, 영통동,청명마을삼성,"60,000",164.947
2018,4,1~10,41117,경기도 수원시, 영통동,신나무실신명,"32,000",84.9
2018,4,1~10,41117,경기도 수원시, 영통동,풍림,"29,000",84.84
2018,4,1~10,41117,경기도 수원시, 영통동,청명마을동신,"47,000",99.87
2018,4,1~10,41117,경기도 수원시, 영통동,건영1차,"40,000",134.81
2018,4,1~10,41117,경기도 수원시, 영통동,벽적골휴먼시아9단지,"24,900",59.39
2018,4,1~10,41117,경기도 수원시, 영통동,태영,"33,000",84.88
2018,4,1~10,41117,경기도 수원시, 영통동,벽적골휴먼시아9단지,"26,000",59.39
2018,4,1~10,41117,경기도 수원시, 영통동,영통e-편한세상,"33,000",84.98
2018,4,1~10,41117,경기도 수원시, 영통동,신나무실동보,"38,900",84.9
2018,4,1~10,41117,경기도 수원시, 영통동,신나무실휴먼시아5단지,"23,200",59.99
2018,4,1~10,41117,경기도 수원시, 영통동,황골마을주공1,"21,900",49.76
2018,4,1~10,41117,경기도 수원시, 영통동,청명마을(주공),"25,500",59.99
2018,4,1~10,41117,경기도 수원시, 영통동,삼익,"38,400",84.96
2018,4,1~10,41117,경기도 수원시, 영통동,청명마을(주공),"26,130",59.99
2018,4,1~10,41117,경기도 수원시, 영통동,벽적골우성,"27,500",59.84
2018,4,1~10,41117,경기도 수원시, 영통동,태영,"34,000",84.88
2018,4,1~10,41117,경기도 수원시, 영통동,황골마을주공2,"21,000",59.8
2018,4,1~10,41117,경기도 수원시, 영통동,벽적골휴먼시아9단지,"27,000",59.39
2018,4,1~10,41117,경기도 수원시, 영통동,영통3풍림아이원,"29,500",84.877
2018,4,1~10,41117,경기도 수원시, 영통동,황골마을주공2,"25,100",59.99
2018,4,1~10,41117,경기도 수원시, 영통동,"살구골마을(진덕,서광,성지,동아)","42,000",134.88
2018,4,1~10,41117,경기도 수원시, 영통동,신나무실진흥,"25,300",59.965
2018,4,1~10,41117,경기도 수원시, 영통동,황골마을(쌍용),"24,000",59.79
2018,4,1~10,41117,경기도 수원시, 영통동,청명마을동신,"52,500",164.76
2018,4,1~10,41117,경기도 수원시, 영통동,벽산(957-6),"38,000",73.79
2018,4,1~10,41117,경기도 수원시, 영통동,벽적골롯데,"22,000",38.16
2018,4,1~10,41117,경기도 수원시, 영통동,벽적골두산,"27,400",59.84
2018,4,11~20,41117,경기도 수원시, 영통동,벽적골휴먼시아9단지,"27,400",59.39
2018,4,11~20,41117,경기도 수원시, 영통동,태영,"30,800",84.91
2018,4,11~20,41117,경기도 수원시, 영통동,삼성,"34,200",84.93
2018,4,11~20,41117,경기도 수원시, 영통동,벽산(957-6),"37,500",73.79
2018,4,11~20,41117,경기도 수원시, 영통동,"살구골마을(진덕,서광,성지,동아)","47,000",134.88
2018,4,1~10,41117,경기도 수원시, 신동,래미안 영통마크원 2단지,"47,900",84.94
2018,4,1~10,41117,경기도 수원시, 신동,래미안 영통마크원 2단지,"47,000",84.94
2018,4,11~20,41117,경기도 수원시, 신동,래미안 영통마크원 2단지,"50,700",97.95
2018,4,11~20,41117,경기도 수원시, 신동,래미안 영통마크원 2단지,"52,500",97.9
2018,4,1~10,41117,경기도 수원시, 망포동,이편한세상2차1단지,"38,100",74.5822
2018,4,1~10,41117,경기도 수원시, 망포동,늘푸른벽산,"26,000",114.954
2018,4,1~10,41117,경기도 수원시, 망포동,한양수자인,"43,000",84.985
2018,4,1~10,41117,경기도 수원시, 망포동,센트럴하이츠,"47,000",136.9747
2018,4,1~10,41117,경기도 수원시, 망포동,이편한세상2차2단지,"38,800",74.5822
2018,4,1~10,41117,경기도 수원시, 망포동,망포마을쌍용1차,"32,000",84.8697
2018,4,1~10,41117,경기도 수원시, 망포동,한양수자인,"51,600",142.8429
2018,4,1~10,41117,경기도 수원시, 망포동,동수원엘지빌리지1차,"41,000",126.3534
2018,4,1~10,41117,경기도 수원시, 망포동,망포마을쌍용1차,"35,800",124.571
2018,4,11~20,41117,경기도 수원시, 망포동,영통 SK VIEW,"48,500",84.6149
2018,4,11~20,41131,경기도 성남시, 신흥동,샤르망,"28,500",67.28
2018,4,1~10,41131,경기도 성남시, 태평동,태평동낙원스카이뷰,"35,900",70.939
2018,4,1~10,41131,경기도 성남시, 태평동,태평,"26,500",63.57
2018,4,1~10,41131,경기도 성남시, 창곡동,위례자연앤센트럴자이,"90,000",84.94
2018,4,1~10,41133,경기도 성남시, 성남동,현대,"17,000",42.62
2018,4,1~10,41133,경기도 성남시, 금광동,래미안금광,"39,000",83.17
2018,4,11~20,41133,경기도 성남시, 금광동,현대,"24,600",59.94
2018,4,11~20,41133,경기도 성남시, 금광동,래미안금광,"45,500",114.36
2018,4,11~20,41133,경기도 성남시, 은행동,은행주공,"40,000",67.28
2018,4,1~10,41133,경기도 성남시, 도촌동,휴먼시아섬마을1단지(일부임대),"49,000",84.87
2018,4,11~20,41133,경기도 성남시, 도촌동,휴먼시아섬마을1단지(일부임대),"51,000",74.95
2018,4,1~10,41133,경기도 성남시, 하대원동,성남자이,"40,500",84.99
2018,4,1~10,41133,경기도 성남시, 하대원동,아튼빌,"48,700",118.62
2018,4,11~20,41133,경기도 성남시, 하대원동,현대,"28,700",59.91
2018,4,11~20,41133,경기도 성남시, 중앙동,중앙동힐스테이트2차,"41,000",59.98
2018,4,1~10,41135,경기도 성남시, 정자동,한솔마을(6단지)(주공),"40,500",39.87
2018,4,1~10,41135,경기도 성남시, 정자동,두산제니스,"117,000",132.17
2018,4,1~10,41135,경기도 성남시, 정자동,한솔마을(6단지)(주공),"62,000",58.71
2018,4,11~20,41135,경기도 성남시, 정자동,정든마을(6단지)(우성),"67,500",84.97
2018,4,1~10,41135,경기도 성남시, 야탑동,탑마을(주공),"29,500",35.28
2018,4,1~10,41135,경기도 성남시, 야탑동,장미마을(현대),"33,000",41.76
2018,4,1~10,41135,경기도 성남시, 판교동,판교원마을5단지(푸르지오),"89,000",84.51
2018,4,1~10,41150,경기도 의정부시, 의정부동,미리온타워,"7,450",19.62
2018,4,1~10,41150,경기도 의정부시, 의정부동,한라비발디루트,"24,500",84.4
2018,4,11~20,41150,경기도 의정부시, 의정부동,우미쁘띠린 1차,"10,500",19.81
2018,4,11~20,41150,경기도 의정부시, 의정부동,아이비타워,"8,300",15.41
2018,4,11~20,41150,경기도 의정부시, 의정부동,우미쁘띠린 1차,"10,450",19.81
2018,4,11~20,41150,경기도 의정부시, 의정부동,동화,"17,000",59.89
2018,4,11~20,41150,경기도 의정부시, 의정부동,승윤노블리안시티,"6,400",17.5
2018,4,1~10,41150,경기도 의정부시, 호원동,성호(443-0),"20,000",59.986
2018,4,1~10,41150,경기도 의정부시, 호원동,건영,"27,400",84.9
2018,4,1~10,41150,경기도 의정부시, 호원동,신도101,"20,000",59.835
2018,4,1~10,41150,경기도 의정부시, 호원동,호원가든1,"23,500",59.93
2018,4,1~10,41150,경기도 의정부시, 호원동,신일유토빌플러스,"38,500",84.647
2018,4,1~10,41150,경기도 의정부시, 호원동,뉴익호원가든3,"23,000",59.97
2018,4,1~10,41150,경기도 의정부시, 호원동,신일유토빌플러스,"37,500",84.647
2018,4,11~20,41150,경기도 의정부시, 호원동,신일유토빌플러스,"39,000",84.647
2018,4,11~20,41150,경기도 의정부시, 호원동,우남2,"20,000",59.85
2018,4,11~20,41150,경기도 의정부시, 호원동,건영,"21,200",59.76
2018,4,11~20,41150,경기도 의정부시, 호원동,한주3,"23,000",84.84
2018,4,1~10,41150,경기도 의정부시, 장암동,동아,"25,700",84.97
2018,4,1~10,41150,경기도 의정부시, 장암동,동아,"25,000",84.97
2018,4,1~10,41150,경기도 의정부시, 장암동,장암주공7,"14,500",39.99
2018,4,1~10,41150,경기도 의정부시, 장암동,장암1차푸르지오,"28,200",59.16
2018,4,1~10,41150,경기도 의정부시, 장암동,장암주공2,"18,000",51.66
2018,4,1~10,41150,경기도 의정부시, 신곡동,삼익,"27,200",92.79
2018,4,1~10,41150,경기도 의정부시, 신곡동,신곡서해,"16,300",59.94
2018,4,1~10,41150,경기도 의정부시, 신곡동,대우,"27,000",134.4673
2018,4,1~10,41150,경기도 의정부시, 신곡동,삼환,"13,000",49.71
2018,4,1~10,41150,경기도 의정부시, 신곡동,장암동신,"28,200",96.53
2018,4,1~10,41150,경기도 의정부시, 신곡동,신명스카이뷰,"22,800",82.139
2018,4,1~10,41150,경기도 의정부시, 신곡동,드림밸리,"34,500",95.487
2018,4,1~10,41150,경기도 의정부시, 신곡동,장암주공5,"18,000",49.76
2018,4,1~10,41150,경기도 의정부시, 신곡동,신동아파밀리에,"30,000",84.7245
2018,4,11~20,41150,경기도 의정부시, 신곡동,장암현대2,"23,500",70.79
2018,4,1~10,41150,경기도 의정부시, 용현동,송산주공1단지,"14,300",49.86
2018,4,1~10,41150,경기도 의정부시, 용현동,송산주공1단지,"17,600",59.42
2018,4,1~10,41150,경기도 의정부시, 용현동,건영,"19,500",84.97
2018,4,1~10,41150,경기도 의정부시, 용현동,용현주공,"24,300",59.12
2018,4,1~10,41150,경기도 의정부시, 용현동,용현주공,"18,500",39.66
2018,4,11~20,41150,경기도 의정부시, 용현동,신도브래뉴지역주택조합,"19,500",59.9141
2018,4,1~10,41150,경기도 의정부시, 민락동,민락센트럴15단지,"30,200",84.96
2018,4,1~10,41150,경기도 의정부시, 민락동,민락e-편한세상,"28,100",84.959
2018,4,1~10,41150,경기도 의정부시, 민락동,민락엘레트,"24,000",59.93
2018,4,1~10,41150,경기도 의정부시, 민락동,산들마을(서광),"25,000",84.73
2018,4,1~10,41150,경기도 의정부시, 민락동,주공,"18,500",59.39
2018,4,1~10,41150,경기도 의정부시, 민락동,민락센트럴15단지,"29,500",84.97
2018,4,1~10,41150,경기도 의정부시, 민락동,민락엘레트,"19,996",51.91
2018,4,1~10,41150,경기도 의정부시, 민락동,민락엘레트,"25,012",59.48
2018,4,1~10,41150,경기도 의정부시, 민락동,민락엘레트,"26,500",59.93
2018,4,11~20,41150,경기도 의정부시, 민락동,민락엘레트,"20,600",51.91
2018,4,11~20,41150,경기도 의정부시, 민락동,민락엘레트,"27,400",59.93
2018,4,11~20,41150,경기도 의정부시, 민락동,민락엘레트,"27,500",59.93
2018,4,11~20,41150,경기도 의정부시, 민락동,산들마을(길훈),"19,300",60
2018,4,11~20,41150,경기도 의정부시, 민락동,산들마을4단지아이파크,"25,000",99.98
2018,4,1~10,41150,경기도 의정부시, 낙양동,의정부민락푸르지오,"36,200",84.86
2018,4,11~20,41150,경기도 의정부시, 낙양동,의정부 민락 금강펜테리움아파트,"38,400",84.98
2018,4,1~10,41150,경기도 의정부시, 금오동,금오주공그린빌1,"27,500",84.61
2018,4,1~10,41150,경기도 의정부시, 금오동,금오주공그린빌1,"27,000",84.55
2018,4,1~10,41150,경기도 의정부시, 가능동,브라운스톤흥선,"24,500",59.986
2018,4,1~10,41150,경기도 의정부시, 녹양동,녹양힐스테이트,"23,800",59.98
2018,4,1~10,41150,경기도 의정부시, 녹양동,대림,"18,250",59.882
2018,4,1~10,41150,경기도 의정부시, 녹양동,휴먼시아(3단지),"28,500",84.83
2018,4,11~20,41150,경기도 의정부시, 녹양동,휴먼시아(3단지),"31,000",84.91
2018,4,11~20,41150,경기도 의정부시, 녹양동,현대,"19,000",84.94
2018,4,1~10,41171,경기도 안양시, 안양동,수리산현대(1060),"25,500",59.284
2018,4,1~10,41171,경기도 안양시, 안양동,원평노블레스A동,"16,700",34.007
2018,4,1~10,41171,경기도 안양시, 안양동,래미안안양메가트리아,"74,000",114.89
2018,4,1~10,41171,경기도 안양시, 안양동,수리산힐스테이트,"29,800",59.8608
2018,4,1~10,41171,경기도 안양시, 안양동,진흥(97-3),"51,000",110.36
2018,4,1~10,41171,경기도 안양시, 안양동,수리산힐스테이트,"28,300",59.8608
2018,4,1~10,41171,경기도 안양시, 안양동,삼성래미안,"47,500",79.3188
2018,4,1~10,41171,경기도 안양시, 안양동,향림,"9,000",47.31
2018,4,1~10,41171,경기도 안양시, 안양동,한승미메이드,"31,800",59.874
2018,4,11~20,41171,경기도 안양시, 안양동,안양리치빌1,"10,000",19.335
2018,4,1~10,41171,경기도 안양시, 석수동,코오롱하늘채,"47,600",121.784
2018,4,1~10,41171,경기도 안양시, 석수동,석수엘지빌리지,"37,500",55.54
2018,4,1~10,41171,경기도 안양시, 석수동,관악이안,"36,000",59.9945
2018,4,1~10,41171,경기도 안양시, 석수동,석수엘지빌리지,"43,000",79.56
2018,4,1~10,41171,경기도 안양시, 석수동,현대아이파크,"54,500",137.425
2018,4,1~10,41171,경기도 안양시, 석수동,코오롱하늘채,"42,200",84.558
2018,4,11~20,41171,경기도 안양시, 석수동,현대아이파크,"43,000",84.94
2018,4,11~20,41171,경기도 안양시, 석수동,두산위브아파트,"44,000",59.958
2018,4,11~20,41171,경기도 안양시, 석수동,석수엘지빌리지,"36,000",55.54
2018,4,1~10,41171,경기도 안양시, 박달동,우성,"29,600",84.97
2018,4,1~10,41171,경기도 안양시, 박달동,동원베네스트,"28,900",84.9724
2018,4,11~20,41171,경기도 안양시, 박달동,신안,"23,000",65.52
2018,4,1~10,41173,경기도 안양시, 비산동,한화꿈에그린,"46,500",59.995
2018,4,1~10,41173,경기도 안양시, 비산동,샛별한양6(고층1109-4),"17,800",28.215
2018,4,1~10,41173,경기도 안양시, 비산동,삼성래미안,"49,400",84.918
2018,4,1~10,41173,경기도 안양시, 비산동,은하수마을한양,"25,300",35.1
2018,4,1~10,41173,경기도 안양시, 비산동,우성,"33,190",52.74
2018,4,1~10,41173,경기도 안양시, 비산동,샛별한양6(고층1109-4),"17,000",28.215
2018,4,1~10,41173,경기도 안양시, 비산동,비산힐스테이트,"39,500",82.2
2018,4,1~10,41173,경기도 안양시, 비산동,은하수마을한양,"24,600",35.1
2018,4,11~20,41173,경기도 안양시, 비산동,그린빌주공,"37,800",84.96
2018,4,11~20,41173,경기도 안양시, 비산동,샛별한양6(고층1109),"22,600",35.1
2018,4,11~20,41173,경기도 안양시, 비산동,그린빌주공,"24,900",49.48
2018,4,11~20,41173,경기도 안양시, 비산동,그린빌주공,"24,900",49.48
2018,4,1~10,41173,경기도 안양시, 관양동,인덕원마을(삼성),"61,500",84.93
2018,4,1~10,41173,경기도 안양시, 관양동,한가람(신라),"39,000",59.76
2018,4,1~10,41173,경기도 안양시, 관양동,한가람(한양),"51,500",84.9
2018,4,1~10,41173,경기도 안양시, 관양동,한가람(삼성),"39,000",59.76
2018,4,1~10,41173,경기도 안양시, 관양동,인덕원마을(삼성),"60,000",84.93
2018,4,1~10,41173,경기도 안양시, 관양동,한가람(세경),"34,950",51.75
2018,4,1~10,41173,경기도 안양시, 평촌동,귀인마을현대홈타운,"72,000",80.374
2018,4,1~10,41173,경기도 안양시, 평촌동,초원부영,"24,300",37.85
2018,4,11~20,41173,경기도 안양시, 평촌동,평촌 이편한세상,"80,000",130.628
2018,4,11~20,41173,경기도 안양시, 평촌동,초원마을세경,"31,000",49.68
2018,4,1~10,41173,경기도 안양시, 호계동,예성그린캐슬,"38,350",73.62
2018,4,1~10,41173,경기도 안양시, 호계동,삼성(931),"27,000",59.4
2018,4,1~10,41173,경기도 안양시, 호계동,무궁화경남,"53,900",84.9
2018,4,1~10,41173,경기도 안양시, 호계동,안양호계푸르지오,"39,800",74.05
2018,4,1~10,41173,경기도 안양시, 호계동,흥화,"29,900",59.91
